product_id,product_name,category,stock_quantity,weekly_sales,supplier_delay_days,min_stock_level,price,last_sale_days,seasonality,risk_level
1267,Ink Cartridge,Printer Supplies,155,3,1,40,1540,18,0,Low
1268,Router,Printer Supplies,17,47,15,53,382,0,1,High
1269,Toner,Office Supplies,21,55,12,69,323,3,1,High
1270,HDD,Safety,3,58,9,21,1800,8,0,High
1271,Barcode Scanner,Safety,15,48,14,72,1053,5,1,High
1272,Toner,Printer Supplies,4,58,11,40,1193,0,1,High
1273,Printer Cable,Safety,800,0,4,67,90,4,0,Low
1274,USB Flash,Office Supplies,329,0,3,43,1797,13,0,Low
1275,Monitor Stand,Storage Devices,29,4,3,47,1879,92,0,Medium
1276,Router,Office Supplies,35,4,4,55,344,120,0,Medium
1277,HDD,Storage Devices,97,6,1,23,1288,11,0,Low
1278,Printer Cable,Electronics,270,8,2,26,130,24,0,Low
1279,HDD,Printer Supplies,20,43,9,39,219,2,0,High
1280,Keyboard,Mobile Accessories,27,13,6,26,2032,33,1,Medium
1281,Switch,Safety,464,2,1,58,299,7,0,Low
1282,Toner,Computer Accessories,5,47,14,12,672,4,1,High
1283,Pen Pack,Office Supplies,0,65,14,23,767,11,0,High
1284,Monitor Stand,Computer Accessories,4,52,13,31,1321,2,0,High
1285,Router,Office Supplies,2,32,13,31,1939,4,1,High
1286,Mouse,Electronics,30,34,14,60,174,2,0,High
1287,Switch,Printer Supplies,56,38,5,47,1430,0,0,Medium
1288,Ink Cartridge,Electronics,79,38,4,72,1350,11,0,Medium
1289,Printer Cable,Electronics,661,6,1,68,2198,13,0,Low
1290,Router,Printer Supplies,736,6,1,66,1692,9,0,Low
1291,USB Flash,Printer Supplies,39,30,15,52,1581,0,1,High
1292,Switch,Computer Accessories,241,0,1,39,1184,22,1,Low
1293,Barcode Scanner,Safety,30,19,6,23,1510,37,1,Medium
1294,USB Flash,Storage Devices,596,5,4,60,35,10,0,Low
1295,Safety Gloves,Safety,186,7,3,27,828,5,0,Low
1296,Receipt Printer,Safety,87,12,4,71,1554,4,1,Medium
1297,Mouse,Printer Supplies,0,51,14,32,652,2,0,High
1298,Monitor Stand,Safety,7,44,14,66,1214,4,1,High
1299,Toner,Safety,324,0,1,30,741,26,0,Low
1300,Toner,Office Supplies,521,0,2,64,991,29,0,Low
1301,Toner,Electronics,36,38,4,33,35,3,0,Medium
1302,Printer Cable,Safety,468,0,4,70,2268,3,0,Low
1303,Ink Cartridge,Storage Devices,473,0,3,43,1804,3,0,Low
1304,HDD,Printer Supplies,0,44,15,38,1923,10,1,High
1305,USB Flash,Office Supplies,502,2,3,58,821,21,0,Low
1306,Monitor Stand,Mobile Accessories,38,4,5,49,1742,4,0,Medium
1307,USB Flash,Storage Devices,618,2,2,51,35,8,0,Low
1308,Receipt Printer,Printer Supplies,494,2,1,58,1305,21,0,Low
1309,Safety Gloves,Electronics,41,38,5,38,436,29,1,Medium
1310,Ink Cartridge,Mobile Accessories,5,65,10,45,1490,7,1,High
1311,Safety Gloves,Computer Accessories,150,0,1,10,2222,26,0,Low
1312,Laptop Charger,Safety,4,42,11,20,1323,3,0,High
1313,Router,Printer Supplies,82,38,7,79,2092,2,0,Medium
1314,Keyboard,Storage Devices,29,4,5,53,1353,89,1,Medium
1315,Laptop Charger,Safety,2,49,9,25,1178,3,1,High
1316,Switch,Mobile Accessories,15,4,3,28,2085,80,1,Medium
1317,Laptop Charger,Office Supplies,11,47,15,31,1304,11,1,High
1318,Barcode Scanner,Safety,173,1,1,43,982,29,0,Low
1319,Safety Gloves,Printer Supplies,8,35,15,51,766,7,0,High
1320,Pen Pack,Storage Devices,1,42,15,77,619,5,1,High
1321,USB Flash,Office Supplies,354,0,4,42,1869,11,0,Low
1322,Printer Cable,Electronics,55,17,6,52,126,10,0,Medium
1323,HDD,Safety,65,38,7,53,227,0,0,Medium
1324,Keyboard,Safety,32,38,6,26,1474,7,0,Medium
1325,USB Flash,Office Supplies,9,46,15,21,2457,4,1,High
1326,Keyboard,Computer Accessories,34,4,5,56,212,107,0,Medium
1327,Router,Storage Devices,692,1,1,78,68,2,0,Low
1328,HDD,Safety,5,58,10,15,1435,10,1,High
1329,HDD,Mobile Accessories,461,6,4,66,739,20,1,Low
1330,Monitor Stand,Electronics,52,38,6,45,2181,4,0,Medium
1331,Safety Gloves,Computer Accessories,170,3,1,22,2141,24,1,Low
1332,USB Flash,Storage Devices,14,53,12,32,2400,0,1,High
1333,Pen Pack,Storage Devices,112,1,2,19,210,8,0,Low
1334,USB Flash,Storage Devices,7,52,15,43,2329,3,1,High
1335,Monitor Stand,Electronics,56,38,6,46,2246,17,0,Medium
1336,Monitor Stand,Printer Supplies,5,58,12,71,2358,10,1,High
1337,Laptop Charger,Office Supplies,25,54,15,46,1401,7,1,High
1338,Router,Office Supplies,2,27,13,36,2159,2,1,High
1339,Ink Cartridge,Mobile Accessories,2,71,10,49,1587,0,1,High
1340,Printer Cable,Safety,72,38,5,50,853,0,1,Medium
1341,Printer Cable,Mobile Accessories,31,23,9,59,1591,2,0,High
1342,Barcode Scanner,Printer Supplies,472,4,1,46,2185,13,0,Low
1343,Keyboard,Safety,26,67,12,55,1203,4,1,High
1344,Pen Pack,Printer Supplies,154,2,2,40,1552,21,0,Low
1345,Safety Gloves,Electronics,3,54,14,53,941,5,0,High
1346,Monitor Stand,Storage Devices,13,4,6,17,1132,15,0,Medium
1347,Switch,Computer Accessories,525,0,2,57,1766,7,0,Low
1348,Switch,Office Supplies,33,4,4,47,1574,60,0,Medium
1349,Laptop Charger,Printer Supplies,34,68,11,76,1778,0,0,High
1350,Barcode Scanner,Electronics,11,74,15,54,236,5,1,High
1351,Toner,Safety,351,0,2,34,607,24,0,Low
1352,HDD,Safety,204,3,1,37,1727,13,0,Low
1353,HDD,Mobile Accessories,24,31,4,24,2220,0,1,Medium
1354,Toner,Printer Supplies,3,65,14,20,519,2,1,High
1355,HDD,Safety,184,4,1,27,1801,12,0,Low
1356,Pen Pack,Electronics,34,4,2,62,855,94,0,Medium
1357,USB Flash,Safety,213,4,3,15,953,23,0,Low
1358,Keyboard,Safety,3,43,12,10,1505,1,1,High
1359,Safety Gloves,Mobile Accessories,24,4,2,46,767,97,0,Medium
1360,Switch,Computer Accessories,226,2,1,41,995,20,0,Low
1361,Laptop Charger,Safety,135,6,1,26,1706,3,1,Low
1362,Safety Gloves,Printer Supplies,13,38,14,69,1705,9,1,High
1363,Toner,Office Supplies,8,40,11,68,140,4,1,High
1364,Switch,Storage Devices,1,63,13,22,2271,2,1,High
1365,HDD,Office Supplies,87,38,5,55,1479,0,1,Medium
1366,USB Flash,Storage Devices,689,8,1,60,35,8,1,Low
1367,Keyboard,Mobile Accessories,20,15,6,25,1870,25,0,Medium
1368,Pen Pack,Electronics,375,1,1,24,1199,20,0,Low
1369,Safety Gloves,Safety,26,4,5,46,1225,70,0,Medium
1370,Keyboard,Storage Devices,35,4,5,49,1704,85,1,Medium
1371,Safety Gloves,Safety,335,3,3,28,1251,26,1,Low
1372,Notebook,Storage Devices,16,15,6,19,1921,36,0,Medium
1373,Switch,Storage Devices,0,55,12,10,2150,0,0,High
1374,Pen Pack,Electronics,39,4,2,64,402,99,0,Medium
1375,Switch,Computer Accessories,355,0,1,40,998,22,0,Low
1376,HDD,Mobile Accessories,502,2,4,58,631,21,0,Low
1377,Toner,Computer Accessories,3,49,14,11,616,4,0,High
1378,Notebook,Safety,488,2,3,58,628,3,1,Low
1379,Switch,Mobile Accessories,210,3,2,34,2229,26,0,Low
1380,Monitor Stand,Mobile Accessories,41,5,5,50,1726,0,0,Medium
1381,USB Flash,Storage Devices,34,4,2,62,975,80,0,Medium
1382,USB Flash,Safety,27,38,8,23,259,5,1,Medium
1383,Receipt Printer,Safety,87,4,1,21,2312,4,0,Low
1384,Notebook,Printer Supplies,177,5,2,20,2410,13,1,Low
1385,Keyboard,Safety,27,55,11,58,1238,4,0,High
1386,Ink Cartridge,Safety,8,53,10,76,699,3,0,High
1387,Toner,Storage Devices,273,0,2,62,1840,20,0,Low
1388,Router,Computer Accessories,13,32,9,28,1019,11,1,High
1389,Printer Cable,Mobile Accessories,33,39,13,61,1676,11,0,High
1390,Router,Mobile Accessories,15,18,7,15,1231,17,1,Medium
1391,HDD,Electronics,4,39,9,51,2058,8,1,High
1392,Barcode Scanner,Office Supplies,730,2,4,63,1235,30,0,Low
1393,Notebook,Office Supplies,8,28,10,60,2306,6,1,High
1394,USB Flash,Mobile Accessories,500,0,2,44,1469,18,1,Low
1395,HDD,Safety,237,4,2,30,1945,9,0,Low
1396,Keyboard,Storage Devices,14,4,3,22,1959,62,0,Medium
1397,Barcode Scanner,Mobile Accessories,4,36,13,17,1186,1,1,High
1398,Router,Computer Accessories,83,38,5,79,2212,3,0,Medium
1399,Toner,Printer Supplies,5,56,13,49,1431,0,0,High
1400,Router,Computer Accessories,16,41,9,41,982,11,0,High
1401,Barcode Scanner,Printer Supplies,5,45,9,25,1594,1,0,High
1402,HDD,Office Supplies,70,38,5,56,1055,9,0,Medium
1403,Safety Gloves,Storage Devices,4,56,9,45,1198,11,1,High
1404,HDD,Mobile Accessories,13,4,5,14,292,73,1,Medium
1405,Ink Cartridge,Printer Supplies,397,4,1,52,2181,23,0,Low
1406,Barcode Scanner,Computer Accessories,172,3,1,23,318,18,0,Low
1407,Keyboard,Mobile Accessories,11,8,2,20,2407,110,1,Medium
1408,Router,Mobile Accessories,52,4,5,63,117,61,0,Medium
1409,Keyboard,Safety,5,51,12,54,1051,4,1,High
1410,Mouse,Computer Accessories,17,38,3,27,1502,13,0,Medium
1411,Keyboard,Office Supplies,0,47,14,31,424,4,0,High
1412,Ink Cartridge,Printer Supplies,494,4,1,76,360,30,0,Low
1413,Toner,Computer Accessories,143,6,1,26,1066,26,0,Low
1414,Safety Gloves,Mobile Accessories,31,6,5,31,801,3,1,Medium
1415,Notebook,Storage Devices,12,5,7,10,1855,25,1,Medium
1416,Safety Gloves,Safety,13,36,11,33,2500,7,0,High
1417,Switch,Office Supplies,36,4,4,52,1837,62,0,Medium
1418,Receipt Printer,Printer Supplies,497,7,1,66,1178,18,0,Low
1419,Monitor Stand,Mobile Accessories,38,4,4,49,1916,16,0,Medium
1420,Pen Pack,Office Supplies,71,36,7,53,255,0,0,Medium
1421,Safety Gloves,Computer Accessories,509,0,3,47,1477,17,0,Low
1422,Keyboard,Safety,19,61,12,62,1218,3,0,High
1423,Barcode Scanner,Storage Devices,10,62,11,59,2344,13,1,High
1424,Notebook,Electronics,61,38,13,77,1123,4,0,High
1425,USB Flash,Storage Devices,40,4,2,59,872,71,1,Medium
1426,Keyboard,Computer Accessories,249,9,3,43,510,2,0,Low
1427,Laptop Charger,Safety,3,35,8,17,951,3,1,High
1428,Barcode Scanner,Storage Devices,80,38,5,59,1657,12,1,Medium
1429,Barcode Scanner,Electronics,37,66,15,53,35,10,0,High
1430,Printer Cable,Electronics,687,6,3,64,2282,11,0,Low
1431,Router,Storage Devices,620,5,1,80,303,1,0,Low
1432,Toner,Safety,293,1,1,36,619,23,1,Low
1433,Safety Gloves,Mobile Accessories,0,53,15,12,2078,0,0,High
1434,Router,Printer Supplies,11,47,14,54,269,9,0,High
1435,Keyboard,Storage Devices,33,4,4,47,1636,74,0,Medium
1436,Toner,Printer Supplies,0,35,14,23,554,0,0,High
1437,Router,Computer Accessories,120,38,5,80,2463,0,1,Medium
1438,Monitor Stand,Storage Devices,11,4,6,13,1223,22,0,Medium
1439,Receipt Printer,Storage Devices,17,4,4,22,1439,65,0,Medium
1440,Receipt Printer,Electronics,27,4,4,29,2027,83,1,Medium
1441,Ink Cartridge,Safety,33,4,5,47,2106,112,0,Medium
1442,Ink Cartridge,Mobile Accessories,691,0,1,74,866,3,0,Low
1443,Monitor Stand,Computer Accessories,34,43,15,76,2092,1,0,High
1444,Receipt Printer,Office Supplies,365,5,3,56,1231,31,0,Low
1445,Router,Mobile Accessories,31,4,5,65,35,64,0,Medium
1446,Barcode Scanner,Printer Supplies,2,49,8,23,1504,5,0,High
1447,USB Flash,Computer Accessories,15,64,10,27,1235,11,1,High
1448,Ink Cartridge,Printer Supplies,2,56,14,32,399,5,0,High
1449,HDD,Mobile Accessories,9,4,5,10,471,89,1,Medium
1450,Receipt Printer,Computer Accessories,35,38,6,26,327,0,1,Medium
1451,Receipt Printer,Electronics,14,6,3,29,2241,73,0,Medium
1452,Mouse,Printer Supplies,3,50,13,31,684,3,0,High
1453,Monitor Stand,Printer Supplies,2,58,7,73,2153,9,1,High
1454,Router,Computer Accessories,109,38,5,76,2273,0,1,Medium
1455,Notebook,Office Supplies,10,64,10,61,2353,5,1,High
1456,Notebook,Printer Supplies,144,0,2,27,2212,19,0,Low
1457,HDD,Printer Supplies,156,3,1,17,624,29,0,Low
1458,Keyboard,Safety,29,38,6,27,1489,22,0,Medium
1459,Monitor Stand,Mobile Accessories,40,4,4,56,2002,80,0,Medium
1460,Router,Printer Supplies,101,38,7,78,2246,0,0,Medium
1461,Switch,Printer Supplies,722,8,3,66,312,27,0,Low
1462,Printer Cable,Safety,718,1,3,65,354,4,0,Low
1463,Barcode Scanner,Computer Accessories,5,54,12,22,179,4,1,High
1464,Printer Cable,Computer Accessories,175,4,2,13,1818,13,0,Low
1465,Keyboard,Mobile Accessories,84,38,8,62,1914,3,0,Medium
1466,HDD,Printer Supplies,65,38,8,63,812,5,0,Medium
1467,Receipt Printer,Electronics,19,4,4,33,2219,88,1,Medium
1468,Keyboard,Mobile Accessories,79,38,8,57,1896,0,0,Medium
1469,HDD,Printer Supplies,148,6,1,17,475,30,0,Low
1470,Safety Gloves,Mobile Accessories,0,56,14,12,1750,6,1,High
1471,Safety Gloves,Safety,110,0,2,16,833,0,0,Low
1472,Notebook,Storage Devices,16,8,7,15,1933,30,1,Medium
1473,Receipt Printer,Printer Supplies,250,7,3,32,2500,7,0,Low
1474,Mouse,Computer Accessories,14,38,3,14,1604,5,0,Medium
1475,Barcode Scanner,Computer Accessories,8,55,11,24,94,9,0,High
1476,Keyboard,Mobile Accessories,70,38,8,60,2056,2,0,Medium
1477,Ink Cartridge,Mobile Accessories,712,3,1,74,1051,0,0,Low
1478,Safety Gloves,Office Supplies,8,46,11,34,668,4,1,High
1479,Router,Computer Accessories,52,10,5,52,258,19,1,Medium
1480,Router,Mobile Accessories,42,4,4,64,138,61,1,Medium
1481,HDD,Mobile Accessories,14,4,5,15,271,79,1,Medium
1482,Ink Cartridge,Printer Supplies,480,3,2,75,470,29,0,Low
1483,HDD,Storage Devices,86,3,1,24,1518,12,0,Low
1484,Router,Computer Accessories,69,11,5,60,283,11,1,Medium
1485,Notebook,Safety,487,1,4,64,461,5,0,Low
1486,Safety Gloves,Storage Devices,13,14,7,15,1100,13,1,Medium
1487,Mouse,Storage Devices,727,0,1,74,601,29,1,Low
1488,Router,Storage Devices,218,0,1,29,1338,11,1,Low
1489,Switch,Safety,69,38,5,48,581,11,1,Medium
1490,Printer Cable,Mobile Accessories,24,38,8,19,437,0,0,Medium
1491,Mouse,Electronics,40,36,14,62,203,1,0,High
1492,Toner,Printer Supplies,424,4,1,43,667,19,1,Low
1493,Laptop Charger,Computer Accessories,265,0,1,21,2068,20,0,Low
1494,USB Flash,Computer Accessories,5,38,13,41,1097,9,1,High
1495,Safety Gloves,Printer Supplies,11,46,15,72,1777,7,1,High
1496,Keyboard,Storage Devices,37,4,5,49,1620,77,0,Medium
1497,USB Flash,Mobile Accessories,5,68,15,52,1927,6,0,High
1498,Laptop Charger,Printer Supplies,26,68,11,74,1501,0,1,High
1499,Barcode Scanner,Mobile Accessories,2,32,13,19,1093,1,0,High
1500,HDD,Electronics,34,4,2,66,1267,61,0,Medium
1501,Ink Cartridge,Printer Supplies,405,4,1,47,990,20,0,Low
1502,Switch,Office Supplies,276,0,3,27,1758,17,0,Low
1503,Safety Gloves,Computer Accessories,218,1,1,15,2172,27,0,Low
1504,Keyboard,Computer Accessories,288,8,3,45,455,4,0,Low
1505,Receipt Printer,Electronics,17,4,4,26,2181,84,0,Medium
1506,Printer Cable,Mobile Accessories,31,37,14,68,1610,4,1,High
1507,USB Flash,Storage Devices,17,64,11,40,2453,4,0,High
1508,Router,Mobile Accessories,37,4,5,56,249,66,0,Medium
1509,Safety Gloves,Mobile Accessories,0,59,15,10,1898,6,1,High
1510,Printer Cable,Safety,27,23,13,51,1387,3,1,High
1511,Mouse,Printer Supplies,57,38,4,43,550,0,1,Medium
1512,Keyboard,Safety,7,4,6,10,786,80,1,Medium
1513,Laptop Charger,Office Supplies,37,41,14,45,1211,9,1,High
1514,Safety Gloves,Mobile Accessories,23,9,5,25,666,10,0,Medium
1515,Pen Pack,Electronics,338,1,1,24,1477,18,0,Low
1516,Ink Cartridge,Printer Supplies,7,43,11,38,1212,5,1,High
1517,Router,Computer Accessories,88,38,5,80,2500,4,0,Medium
1518,Pen Pack,Office Supplies,0,62,14,25,641,11,0,High
1519,Switch,Safety,59,37,5,48,890,10,0,Medium
1520,Ink Cartridge,Storage Devices,15,62,9,72,485,6,1,High
1521,Safety Gloves,Safety,32,4,5,36,1168,74,1,Medium
1522,Keyboard,Computer Accessories,34,17,8,30,1358,9,0,Medium
1523,Ink Cartridge,Office Supplies,3,61,12,57,1085,7,1,High
1524,Monitor Stand,Mobile Accessories,28,4,4,59,1602,76,0,Medium
1525,Laptop Charger,Office Supplies,29,30,8,22,178,0,0,Medium
1526,HDD,Printer Supplies,1,43,11,42,1924,4,1,High
1527,Laptop Charger,Office Supplies,12,43,10,29,1482,10,1,High
1528,Toner,Office Supplies,14,64,12,66,161,6,1,High
1529,Pen Pack,Printer Supplies,37,4,4,48,393,108,1,Medium
1530,Keyboard,Printer Supplies,12,66,12,15,630,1,1,High
1531,Monitor Stand,Electronics,55,38,6,45,2500,0,0,Medium
1532,Ink Cartridge,Mobile Accessories,180,1,3,23,1075,18,1,Low
1533,Monitor Stand,Electronics,37,60,15,72,1173,5,0,High
1534,Pen Pack,Electronics,40,4,2,70,524,99,0,Medium
1535,Switch,Safety,449,1,1,61,303,2,0,Low
1536,Router,Storage Devices,450,5,1,79,565,1,0,Low
1537,HDD,Mobile Accessories,346,4,4,62,740,21,0,Low
1538,Router,Storage Devices,217,0,2,33,1710,10,0,Low
1539,Router,Storage Devices,295,0,1,78,373,5,0,Low
1540,Barcode Scanner,Safety,127,1,4,38,1039,28,1,Low
1541,USB Flash,Safety,143,3,4,21,971,21,1,Low
1542,Router,Storage Devices,311,0,2,40,1574,9,0,Low
1543,Ink Cartridge,Printer Supplies,13,52,12,29,1352,6,1,High
1544,Router,Office Supplies,25,4,4,48,178,120,0,Medium
1545,Barcode Scanner,Storage Devices,55,38,6,50,1588,14,0,Medium
1546,Ink Cartridge,Mobile Accessories,190,7,2,19,870,21,0,Low
1547,Printer Cable,Office Supplies,304,3,3,44,1019,6,0,Low
1548,Safety Gloves,Storage Devices,13,59,15,45,1072,10,1,High
1549,Keyboard,Office Supplies,369,0,2,41,2373,7,0,Low
1550,HDD,Mobile Accessories,1,60,14,22,925,5,1,High
1551,USB Flash,Printer Supplies,35,53,15,52,1856,0,1,High
1552,Toner,Safety,301,0,2,31,393,23,1,Low
1553,Barcode Scanner,Safety,445,5,2,60,2232,9,0,Low
1554,Barcode Scanner,Storage Devices,334,2,4,44,1956,10,0,Low
1555,Safety Gloves,Electronics,13,36,11,23,2042,1,0,High
1556,Router,Office Supplies,29,4,4,52,81,102,0,Medium
1557,Switch,Printer Supplies,747,8,1,66,337,28,1,Low
1558,Laptop Charger,Safety,71,6,1,29,1897,3,0,Low
1559,Pen Pack,Office Supplies,0,60,10,26,773,3,0,High
1560,Printer Cable,Safety,710,0,4,66,359,0,0,Low
1561,Safety Gloves,Office Supplies,10,54,13,30,670,5,0,High
1562,Switch,Safety,433,2,3,73,1228,25,1,Low
1563,Safety Gloves,Electronics,11,58,11,19,2078,8,0,High
1564,USB Flash,Office Supplies,10,50,15,16,2490,5,1,High
1565,Laptop Charger,Office Supplies,21,66,15,50,1019,7,1,High
1566,Safety Gloves,Electronics,12,44,11,22,2124,1,1,High
1567,Laptop Charger,Office Supplies,15,37,11,35,1437,8,0,High
1568,Barcode Scanner,Computer Accessories,11,52,11,22,257,6,1,High
1569,Toner,Computer Accessories,5,53,15,13,918,3,0,High
1570,Monitor Stand,Office Supplies,7,31,11,45,1862,9,1,High
1571,HDD,Computer Accessories,261,8,1,29,158,15,0,Low
1572,Laptop Charger,Printer Supplies,421,5,1,78,1870,6,0,Low
1573,Ink Cartridge,Electronics,653,8,4,74,461,7,1,Low
1574,Router,Mobile Accessories,17,31,8,16,1248,14,1,Medium
1575,Toner,Office Supplies,456,1,2,53,1353,4,0,Low
1576,Ink Cartridge,Printer Supplies,406,4,3,48,2448,23,0,Low
1577,Safety Gloves,Storage Devices,6,24,6,10,1320,7,0,Medium
1578,Notebook,Safety,500,2,3,66,391,0,0,Low
1579,Safety Gloves,Mobile Accessories,19,4,4,39,2153,87,1,Medium
1580,Pen Pack,Printer Supplies,25,5,5,35,2244,69,0,Medium
1581,Notebook,Computer Accessories,31,21,15,56,948,2,0,High
1582,Router,Storage Devices,262,0,2,31,1549,11,0,Low
1583,Receipt Printer,Computer Accessories,35,38,6,31,348,5,0,Medium
1584,Barcode Scanner,Electronics,42,3,1,17,283,26,0,Low
1585,Switch,Safety,17,4,2,36,1306,90,0,Medium
1586,Toner,Printer Supplies,6,64,12,45,1324,1,0,High
1587,Toner,Office Supplies,434,1,1,47,1597,6,1,Low
1588,Keyboard,Mobile Accessories,61,38,8,56,2032,0,0,Medium
1589,Keyboard,Safety,2,4,5,10,477,87,0,Medium
1590,Toner,Printer Supplies,0,32,14,22,387,1,1,High
1591,Keyboard,Computer Accessories,39,17,9,27,1372,24,1,Medium
1592,HDD,Mobile Accessories,2,56,13,28,1231,4,1,High
1593,Toner,Office Supplies,454,8,2,61,1202,29,1,Low
1594,Laptop Charger,Printer Supplies,39,64,12,73,1389,2,1,High
1595,USB Flash,Storage Devices,684,0,3,68,35,11,0,Low
1596,HDD,Storage Devices,66,4,1,26,1357,10,0,Low
1597,Switch,Safety,43,4,2,64,2123,97,1,Medium
1598,USB Flash,Electronics,92,15,3,78,2148,31,1,Medium
1599,Receipt Printer,Office Supplies,26,6,7,32,2250,3,0,Medium
1600,Laptop Charger,Safety,20,4,3,30,728,88,0,Medium
1601,Monitor Stand,Mobile Accessories,36,4,5,60,2030,75,0,Medium
1602,Toner,Storage Devices,266,9,2,57,1981,24,0,Low
1603,Safety Gloves,Printer Supplies,238,0,3,51,1904,30,0,Low
1604,Keyboard,Safety,46,4,5,59,2197,60,0,Medium
1605,Monitor Stand,Storage Devices,17,5,3,23,2500,120,1,Medium
1606,Barcode Scanner,Storage Devices,65,38,5,48,1803,7,1,Medium
1607,Monitor Stand,Computer Accessories,5,47,15,70,1990,9,0,High
1608,Monitor Stand,Safety,21,52,9,66,1471,4,0,High
1609,Printer Cable,Electronics,203,8,3,31,62,25,0,Low
1610,Toner,Electronics,33,38,4,31,35,0,0,Medium
1611,Printer Cable,Mobile Accessories,18,38,8,17,240,26,0,Medium
1612,Pen Pack,Storage Devices,153,1,1,12,94,9,0,Low
1613,USB Flash,Electronics,259,4,1,29,1157,26,0,Low
1614,Barcode Scanner,Office Supplies,444,0,2,48,1653,14,0,Low
1615,Router,Printer Supplies,756,6,1,65,1622,8,0,Low
1616,Notebook,Mobile Accessories,111,35,7,73,2271,0,1,Medium
1617,USB Flash,Computer Accessories,7,57,8,57,1118,9,1,High
1618,Router,Computer Accessories,245,2,2,24,1020,25,0,Low
1619,Receipt Printer,Storage Devices,25,4,4,27,1468,79,1,Medium
1620,Ink Cartridge,Mobile Accessories,748,4,1,78,1101,2,1,Low
1621,Ink Cartridge,Printer Supplies,560,6,1,79,461,30,0,Low
1622,Keyboard,Storage Devices,37,12,7,36,532,12,0,Medium
1623,Safety Gloves,Safety,140,8,3,19,838,0,0,Low
1624,Safety Gloves,Office Supplies,9,46,11,33,326,6,1,High
1625,HDD,Safety,152,5,2,33,1990,11,0,Low
1626,Pen Pack,Storage Devices,0,54,9,18,1476,0,1,High
1627,Toner,Office Supplies,581,10,1,75,1090,31,0,Low
1628,Printer Cable,Computer Accessories,509,0,2,45,35,5,0,Low
1629,HDD,Computer Accessories,322,7,2,40,360,17,0,Low
1630,Notebook,Electronics,21,66,10,61,702,10,1,High
1631,Safety Gloves,Mobile Accessories,26,4,2,46,857,98,0,Medium
1632,Ink Cartridge,Computer Accessories,56,38,5,47,1394,1,1,Medium
1633,Ink Cartridge,Mobile Accessories,0,70,11,52,1777,4,0,High
1634,Safety Gloves,Electronics,444,3,2,57,2109,14,0,Low
1635,Keyboard,Safety,80,38,7,76,2089,1,0,Medium
1636,Toner,Electronics,1,55,11,47,2500,0,0,High
1637,HDD,Computer Accessories,48,30,4,47,1214,11,0,Medium
1638,Barcode Scanner,Printer Supplies,4,50,10,36,146,10,1,High
1639,Laptop Charger,Office Supplies,28,29,8,22,359,5,0,Medium
1640,Ink Cartridge,Printer Supplies,9,38,11,35,1158,1,1,High
1641,Notebook,Storage Devices,19,12,8,15,2100,29,1,Medium
1642,HDD,Safety,6,62,14,14,1747,0,0,High
1643,Printer Cable,Electronics,60,13,5,57,425,3,0,Medium
1644,Ink Cartridge,Mobile Accessories,149,4,3,22,962,19,0,Low
1645,Keyboard,Computer Accessories,27,12,8,25,1439,11,0,Medium
1646,Notebook,Mobile Accessories,77,32,7,68,2277,8,1,Medium
1647,Monitor Stand,Mobile Accessories,44,4,4,59,1786,72,0,Medium
1648,Barcode Scanner,Mobile Accessories,7,26,14,21,959,1,1,High
1649,Toner,Printer Supplies,0,26,15,26,496,1,1,High
1650,Pen Pack,Printer Supplies,21,4,5,29,2489,79,1,Medium
1651,Monitor Stand,Storage Devices,28,4,3,43,1900,101,0,Medium
1652,Toner,Electronics,29,38,4,28,381,3,0,Medium
1653,Barcode Scanner,Safety,383,6,1,68,2434,7,0,Low
1654,Toner,Safety,325,0,2,27,632,24,0,Low
1655,Switch,Safety,21,4,2,42,1073,96,0,Medium
1656,HDD,Electronics,38,4,2,53,1571,55,0,Medium
1657,USB Flash,Office Supplies,14,43,15,21,2350,5,1,High
1658,Toner,Storage Devices,4,59,15,41,1413,8,0,High
1659,Laptop Charger,Safety,15,4,3,25,451,96,0,Medium
1660,Laptop Charger,Office Supplies,25,41,13,66,2500,9,1,High
1661,HDD,Office Supplies,69,38,5,53,1261,3,1,Medium
1662,Ink Cartridge,Mobile Accessories,7,70,14,51,1519,7,0,High
1663,Barcode Scanner,Mobile Accessories,559,4,2,76,2332,22,0,Low
1664,Keyboard,Storage Devices,20,4,2,22,2108,60,1,Medium
1665,Notebook,Electronics,46,41,9,71,1069,7,0,High
1666,HDD,Storage Devices,673,6,4,80,2351,31,0,Low
1667,Ink Cartridge,Storage Devices,17,62,11,67,328,5,1,High
1668,Mouse,Electronics,52,0,2,11,1055,22,0,Low
1669,USB Flash,Storage Devices,635,6,4,59,35,11,0,Low
1670,Mouse,Safety,15,14,7,23,1262,12,0,Medium
1671,Laptop Charger,Office Supplies,13,27,15,33,1608,10,1,High
1672,Toner,Office Supplies,216,5,3,27,1645,31,1,Low
1673,Router,Storage Devices,327,0,1,80,440,3,1,Low
1674,Receipt Printer,Office Supplies,40,10,7,37,2137,6,0,Medium
1675,Keyboard,Safety,79,38,7,77,1984,2,0,Medium
1676,Safety Gloves,Computer Accessories,18,50,12,67,1675,0,1,High
1677,HDD,Safety,8,59,15,15,1811,3,1,High
1678,Receipt Printer,Mobile Accessories,23,43,9,64,898,3,1,High
1679,HDD,Printer Supplies,73,38,8,68,844,0,0,Medium
